Timestamp,transaction-fees
2021-02-13 23:00:00,106.03576761000006
2021-02-14 23:00:00,121.55584341000002
2021-02-15 23:00:00,120.02466217
2021-02-16 23:00:00,141.62327206999993
2021-02-17 23:00:00,147.75229392
2021-02-18 23:00:00,160.80575279999996
2021-02-19 23:00:00,147.82061349000003
2021-02-20 23:00:00,115.10198626000007
2021-02-21 23:00:00,131.78857834999997
2021-02-22 23:00:00,183.30218416999998
2021-02-23 23:00:00,189.53161494000005
2021-02-24 23:00:00,152.52733295999994
2021-02-25 23:00:00,148.87842397
2021-02-26 23:00:00,104.30956316000002
2021-02-27 23:00:00,82.99643575
2021-02-28 23:00:00,121.83630841000006
2021-03-01 23:00:00,132.76436336000006
2021-03-02 23:00:00,132.69783596999994
2021-03-03 23:00:00,112.95743016999997
2021-03-04 23:00:00,114.36391386999999
2021-03-05 23:00:00,77.90309706999999
2021-03-06 23:00:00,71.23039113000002
2021-03-07 23:00:00,90.54725683000002
2021-03-08 23:00:00,105.13713111999999
2021-03-09 23:00:00,110.26473040999996
2021-03-10 23:00:00,111.07819319
2021-03-11 23:00:00,117.22083707000003
2021-03-12 23:00:00,116.89588102999998
2021-03-13 23:00:00,88.42522684000002
2021-03-15 00:00:00,112.98540384
2021-03-16 00:00:00,110.36520932000006
2021-03-17 00:00:00,105.8511926
2021-03-18 00:00:00,137.22857008999998
2021-03-19 00:00:00,116.33945050000007
2021-03-20 00:00:00,83.66084497999998
2021-03-21 00:00:00,60.906131829999985
2021-03-22 00:00:00,85.02318410000002
2021-03-23 00:00:00,81.33063817999997
2021-03-24 00:00:00,82.45079822999996
2021-03-25 00:00:00,84.22598289000005
2021-03-26 00:00:00,81.24149211999996
2021-03-27 00:00:00,66.63131525
2021-03-28 00:00:00,58.00161989999996
2021-03-29 00:00:00,80.75259219
2021-03-30 00:00:00,96.60277671000001
2021-03-31 00:00:00,102.46134312999995
2021-04-01 00:00:00,89.99745266000002
2021-04-02 00:00:00,89.40831776999995
